circID	chr	start	end	geneID	strand
3__128060101__128060661__ENSG00000058262	3	128060101	128060661	ENSG00000058262	+
13__60439687__60535233__ENSG00000083544	13	60439687	60535233	ENSG00000083544	+
14__32117142__32152528__ENSG00000100852	14	32117142	32152528	ENSG00000100852	+
18__74630966__74781502__ENSG00000215421	18	74630966	74781502	ENSG00000215421	+
14__72981788__72993357__ENSG00000165861	14	72981788	72993357	ENSG00000165861	-
4__142145839__142160561__ENSG00000109452	4	142145839	142160561	ENSG00000109452	-
5__55954809__55960561__ENSG00000134352	5	55954809	55960561	ENSG00000134352	-
X__13749426__13755242__ENSG00000046651	X	13749426	13755242	ENSG00000046651	+
16__30479090__30481584__ENSG00000005844	16	30479090	30481584	ENSG00000005844	+
1__151172267__151173615__ENSG00000163157	1	151172267	151173615	ENSG00000163157	-
2__189720618__189744788__ENSG00000151687	2	189720618	189744788	ENSG00000151687	+
3__25609182__25612709__ENSG00000077097	3	25609182	25612709	ENSG00000077097	-
10__28147482__28150059__ENSG00000150054	10	28147482	28150059	ENSG00000150054	-
8__99431536__99521010__ENSG00000132549	8	99431536	99521010	ENSG00000132549	+
6__18159882__18171479__ENSG00000165097	6	18159882	18171479	ENSG00000165097	+
X__118605237__118610418__ENSG00000147251	X	118605237	118610418	ENSG00000147251	+
10__102025155__102029745__ENSG00000120029	10	102025155	102029745	ENSG00000120029	-
17__37437737__37442652__ENSG00000276234	17	37437737	37442652	ENSG00000276234	+
2__61496878__61533903__ENSG00000082898	2	61496878	61533903	ENSG00000082898	-
11__22674849__22685789__ENSG00000148935	11	22674849	22685789	ENSG00000148935	+
12__62349220__62355475__ENSG00000135655	12	62349220	62355475	ENSG00000135655	+
3__141959673__141978682__ENSG00000114126	3	141959673	141978682	ENSG00000114126	-
18__20982762__20984535__ENSG00000067900	18	20982762	20984535	ENSG00000067900	-
3__18386398__18420991__ENSG00000182568	3	18386398	18420991	ENSG00000182568	-
13__45988786__45989097__ENSG00000123200	13	45988786	45989097	ENSG00000123200	-
17__47599675__47605552__ENSG00000141279	17	47599675	47605552	ENSG00000141279	+
14__49799474__49814857__ENSG00000165525	14	49799474	49814857	ENSG00000165525	-
2__177215749__177215896__ENSG00000170144	2	177215749	177215896	ENSG00000170144	+
1__48395266__48403882__ENSG00000132122	1	48395266	48403882	ENSG00000132122	-
8__73955910__73959818__ENSG00000154582	8	73955910	73959818	ENSG00000154582	-
2__48328560__48362707__ENSG00000170802	2	48328560	48362707	ENSG00000170802	+
17__36988518__36990857__ENSG00000275700	17	36988518	36990857	ENSG00000275700	+
15__25393745__25415842__ENSG00000114062	15	25393745	25415842	ENSG00000114062	-
2__227491546__227524915__ENSG00000173744	2	227491546	227524915	ENSG00000173744	+
14__61721508__61732524__ENSG00000100644	14	61721508	61732524	ENSG00000100644	+
6__127829475__127855188__ENSG00000172673	6	127829475	127855188	ENSG00000172673	-
9__5069021__5090911__ENSG00000096968	9	5069021	5090911	ENSG00000096968	+
5__160010499__160036803__ENSG00000113312	5	160010499	160036803	ENSG00000113312	+
2__200931338__200942777__ENSG00000115942	2	200931338	200942777	ENSG00000115942	-
10__75150513__75168658__ENSG00000156671	10	75150513	75168658	ENSG00000156671	+
15__34252169__34255392__ENSG00000140199	15	34252169	34255392	ENSG00000140199	-
16__3504719__3515591__ENSG00000103351	16	3504719	3515591	ENSG00000103351	+
5__137948954__137949184__ENSG00000031003	5	137948954	137949184	ENSG00000031003	-
3__63898398__63952483__ENSG00000163635	3	63898398	63952483	ENSG00000163635	+
1__6667708__6681037__ENSG00000007923	1	6667708	6681037	ENSG00000007923	-
21__36364092__36372531__ENSG00000159256	21	36364092	36372531	ENSG00000159256	+
22__42124046__42132190__ENSG00000237037	22	42124046	42132190	ENSG00000237037	+
5__108867766__108883518__ENSG00000151422	5	108867766	108883518	ENSG00000151422	+
12__71642435__71660427__ENSG00000133858	12	71642435	71660427	ENSG00000133858	-
1__155415743__155440593__ENSG00000116539	1	155415743	155440593	ENSG00000116539	-
6__90008601__90008856__ENSG00000112182	6	90008601	90008856	ENSG00000112182	-
10__68757293__68773099__ENSG00000060339	10	68757293	68773099	ENSG00000060339	+
14__103752999__103757751__ENSG00000088808	14	103752999	103757751	ENSG00000088808	-
6__42615070__42632904__ENSG00000024048	6	42615070	42632904	ENSG00000024048	+
4__105717592__105729499__ENSG00000138780	4	105717592	105729499	ENSG00000138780	+
8__85126688__85130058__ENSG00000133739	8	85126688	85130058	ENSG00000133739	+
1__100390731__100442996__ENSG00000079335	1	100390731	100442996	ENSG00000079335	+
3__160413472__160419543__ENSG00000113810	3	160413472	160419543	ENSG00000113810	+
3__32544875__32545965__ENSG00000144635	3	32544875	32545965	ENSG00000144635	-
4__4434769__4471706__ENSG00000168818	4	4434769	4471706	ENSG00000168818	-
2__230357804__230359132__ENSG00000185404	2	230357804	230359132	ENSG00000185404	+
22__49822950__49824331__ENSG00000100425	22	49822950	49824331	ENSG00000100425	-
1__213077695__213117410__ENSG00000136643	1	213077695	213117410	ENSG00000136643	+
14__57396751__57399883__ENSG00000139977	14	57396751	57399883	ENSG00000139977	+
3__142332374__142333089__ENSG00000114127	3	142332374	142333089	ENSG00000114127	-
16__15615829__15623126__ENSG00000166783	16	15615829	15623126	ENSG00000166783	-
12__44665483__44780022__ENSG00000184613	12	44665483	44780022	ENSG00000184613	-
16__74456648__74459789__ENSG00000090863	16	74456648	74459789	ENSG00000090863	-
12__44665483__44714741__ENSG00000184613	12	44665483	44714741	ENSG00000184613	-
10__32471063__32518505__ENSG00000216937	10	32471063	32518505	ENSG00000216937	+
3__51440969__51483836__ENSG00000145041	3	51440969	51483836	ENSG00000145041	-
6__26385014__26388294__ENSG00000124508	6	26385014	26388294	ENSG00000124508	+
3__138698906__138707289__ENSG00000051382	3	138698906	138707289	ENSG00000051382	-
10__90902242__90903276__ENSG00000148688	10	90902242	90903276	ENSG00000148688	+
1__93212100__93216746__ENSG00000122483	1	93212100	93216746	ENSG00000122483	+
1__150816258__150823345__ENSG00000143437	1	150816258	150823345	ENSG00000143437	-
17__10651511__10652563__ENSG00000109063	17	10651511	10652563	ENSG00000109063	-
22__45692995__45718493__ENSG00000130638	22	45692995	45718493	ENSG00000130638	+
5__37348504__37358151__ENSG00000113569	5	37348504	37358151	ENSG00000113569	-
10__27122840__27126786__ENSG00000136758	10	27122840	27126786	ENSG00000136758	-
18__47868322__47870564__ENSG00000175387	18	47868322	47870564	ENSG00000175387	-
11__112037272__112045230__ENSG00000150768	11	112037272	112045230	ENSG00000150768	+
17__81567416__81572088__ENSG00000182446	17	81567416	81572088	ENSG00000182446	-
6__144521979__144533260__ENSG00000152818	6	144521979	144533260	ENSG00000152818	+
14__45181429__45189362__ENSG00000187790	14	45181429	45189362	ENSG00000187790	+
2__230790871__230793331__ENSG00000135932	2	230790871	230793331	ENSG00000135932	+
11__47743952__47751290__ENSG00000109920	11	47743952	47751290	ENSG00000109920	-
12__56746780__56751195__ENSG00000198056	12	56746780	56751195	ENSG00000198056	-
1__179986168__179997175__ENSG00000135837	1	179986168	179997175	ENSG00000135837	+
11__134194015__134194738__ENSG00000151503	11	134194015	134194738	ENSG00000151503	-
10__7796120__7802854__ENSG00000165629	10	7796120	7802854	ENSG00000165629	+
4__82870324__82881940__ENSG00000138674	4	82870324	82881940	ENSG00000138674	-
9__36375933__36390616__ENSG00000137075	9	36375933	36390616	ENSG00000137075	-
X__16857593__16863100__ENSG00000102054	X	16857593	16863100	ENSG00000102054	-
16__84979188__84981994__ENSG00000153786	16	84979188	84981994	ENSG00000153786	-
3__184913518__184957521__ENSG00000156931	3	184913518	184957521	ENSG00000156931	+
15__94367604__94385525__ENSG00000140563	15	94367604	94385525	ENSG00000140563	+
12__62484169__62499048__ENSG00000061987	12	62484169	62499048	ENSG00000061987	+
10__45662579__45663842__ENSG00000172671	10	45662579	45663842	ENSG00000172671	-
9__107323889__107325004__ENSG00000119318	9	107323889	107325004	ENSG00000119318	+
19__34327420__34328151__ENSG00000166398	19	34327420	34328151	ENSG00000166398	+
19__19791561__19795660__ENSG00000081665	19	19791561	19795660	ENSG00000081665	-
12__39579534__39586297__ENSG00000173208	12	39579534	39586297	ENSG00000173208	-
X__21851508__21853503__ENSG00000012174	X	21851508	21853503	ENSG00000012174	+
22__41220733__41221287__ENSG00000100395	22	41220733	41221287	ENSG00000100395	+
18__20991175__21020239__ENSG00000067900	18	20991175	21020239	ENSG00000067900	-
1__25225001__25228235__ENSG00000117614	1	25225001	25228235	ENSG00000117614	-
3__27379248__27424152__ENSG00000033867	3	27379248	27424152	ENSG00000033867	-
1__24514313__24533254__ENSG00000117602	1	24514313	24533254	ENSG00000117602	+
3__138263738__138274544__ENSG00000114098	3	138263738	138274544	ENSG00000114098	+
10__12215739__12217467__ENSG00000151465	10	12215739	12217467	ENSG00000151465	+
4__105396248__105438036__ENSG00000138777	4	105396248	105438036	ENSG00000138777	-
11__118374895__118376694__ENSG00000110344	11	118374895	118376694	ENSG00000110344	+
12__50435487__50437838__ENSG00000161813	12	50435487	50437838	ENSG00000161813	+
7__39686630__39696859__ENSG00000006451	7	39686630	39696859	ENSG00000006451	+
1__243552728__243843282__ENSG00000117020	1	243552728	243843282	ENSG00000117020	-
22__38495795__38498573__ENSG00000100201	22	38495795	38498573	ENSG00000100201	-
17__47678045__47678413__ENSG00000108424	17	47678045	47678413	ENSG00000108424	+
17__76287191__76287897__ENSG00000129646	17	76287191	76287897	ENSG00000129646	-
10__31495778__31502509__ENSG00000148516	10	31495778	31502509	ENSG00000148516	+
10__45639815__45653059__ENSG00000172671	10	45639815	45653059	ENSG00000172671	-
4__75804133__75805303__ENSG00000138768	4	75804133	75805303	ENSG00000138768	+
17__16137310__16139186__ENSG00000141027	17	16137310	16139186	ENSG00000141027	-
2__42707902__42709096__ENSG00000057935	2	42707902	42709096	ENSG00000057935	+
12__63644402__63647365__ENSG00000177990	12	63644402	63647365	ENSG00000177990	-
6__111694374__111708020__ENSG00000010810	6	111694374	111708020	ENSG00000010810	-
2__69350077__69363670__ENSG00000198380	2	69350077	69363670	ENSG00000198380	-
3__3152455__3174261__ENSG00000113851	3	3152455	3174261	ENSG00000113851	-
10__94588228__94594854__ENSG00000119969	10	94588228	94594854	ENSG00000119969	+
12__95988192__95990532__ENSG00000084110	12	95988192	95990532	ENSG00000084110	-
13__41811224__41833531__ENSG00000102763	13	41811224	41833531	ENSG00000102763	-
4__145845955__145903215__ENSG00000151612	4	145845955	145903215	ENSG00000151612	-
17__59070822__59084089__ENSG00000108395	17	59070822	59084089	ENSG00000108395	-
6__121170404__121242339__ENSG00000146350	6	121170404	121242339	ENSG00000146350	-
1__212872677__212885396__ENSG00000162769	1	212872677	212885396	ENSG00000162769	+
12__133041277__133048848__ENSG00000198040	12	133041277	133048848	ENSG00000198040	+
11__108315822__108321420__ENSG00000149311	11	108315822	108321420	ENSG00000149311	+
17__37440504__37444768__ENSG00000276234	17	37440504	37444768	ENSG00000276234	+
7__43619596__43626586__ENSG00000164543	7	43619596	43626586	ENSG00000164543	+
15__51451644__51455228__ENSG00000104093	15	51451644	51455228	ENSG00000104093	-
2__241229832__241249980__ENSG00000115677	2	241229832	241249980	ENSG00000115677	-
3__170145422__170178938__ENSG00000173889	3	170145422	170178938	ENSG00000173889	-
3__32703867__32708820__ENSG00000182973	3	32703867	32708820	ENSG00000182973	+
3__129838897__129880562__ENSG00000172765	3	129838897	129880562	ENSG00000172765	-
17__82884144__82900731__ENSG00000141556	17	82884144	82900731	ENSG00000141556	+
5__55649206__55664863__ENSG00000177058	5	55649206	55664863	ENSG00000177058	-
15__28260776__28263169__ENSG00000128731	15	28260776	28263169	ENSG00000128731	-
1__24662659__24663224__ENSG00000133226	1	24662659	24663224	ENSG00000133226	+
1__16447869__16452015__ENSG00000157191	1	16447869	16452015	ENSG00000157191	+
6__107876563__107883146__ENSG00000025796	6	107876563	107883146	ENSG00000025796	-
20__34072065__34077245__ENSG00000125970	20	34072065	34077245	ENSG00000125970	+
1__155352705__155360409__ENSG00000116539	1	155352705	155360409	ENSG00000116539	-
20__48972325__48973284__ENSG00000124198	20	48972325	48973284	ENSG00000124198	+
15__50449399__50471795__ENSG00000138592	15	50449399	50471795	ENSG00000138592	+
15__78878212__78886227__ENSG00000185787	15	78878212	78886227	ENSG00000185787	+
10__110119210__110130486__ENSG00000148700	10	110119210	110130486	ENSG00000148700	+
2__60768469__60771630__ENSG00000115421	2	60768469	60771630	ENSG00000115421	+
12__96311051__96334865__ENSG00000059758	12	96311051	96334865	ENSG00000059758	-
13__99238426__99367906__ENSG00000134882	13	99238426	99367906	ENSG00000134882	+
14__70748828__70750081__ENSG00000006432	14	70748828	70750081	ENSG00000006432	-
11__118556905__118559864__ENSG00000118096	11	118556905	118559864	ENSG00000118096	-
4__119268267__119269837__ENSG00000145390	4	119268267	119269837	ENSG00000145390	+
7__158876608__158879989__ENSG00000126870	7	158876608	158879989	ENSG00000126870	+
10__110589604__110591132__ENSG00000108055	10	110589604	110591132	ENSG00000108055	+
16__375132__376812__ENSG00000129925	16	375132	376812	ENSG00000129925	-
19__20015174__20015842__ENSG00000197124	19	20015174	20015842	ENSG00000197124	-
14__63980653__63986617__ENSG00000054654	14	63980653	63986617	ENSG00000054654	+
4__146283191__146294095__ENSG00000120519	4	146283191	146294095	ENSG00000120519	-
19__17200292__17200829__ENSG00000099331	19	17200292	17200829	ENSG00000099331	+
19__34299678__34300968__ENSG00000166398	19	34299678	34300968	ENSG00000166398	+
10__96949007__96952196__ENSG00000196233	10	96949007	96952196	ENSG00000196233	+
2__201045495__201061424__ENSG00000155744	2	201045495	201061424	ENSG00000155744	-
X__24057420__24057754__ENSG00000130741	X	24057420	24057754	ENSG00000130741	+
11__46758922__46760784__ENSG00000175216	11	46758922	46760784	ENSG00000175216	-
8__19704760__19715024__ENSG00000147408	8	19704760	19715024	ENSG00000147408	-
2__203278572__203280113__ENSG00000119004	2	203278572	203280113	ENSG00000119004	+
6__87601783__87636486__ENSG00000135336	6	87601783	87636486	ENSG00000135336	+
8__28970042__28970519__ENSG00000147421	8	28970042	28970519	ENSG00000147421	+
3__41615668__41935940__ENSG00000168038	3	41615668	41935940	ENSG00000168038	-
12__122777490__122781330__ENSG00000130783	12	122777490	122781330	ENSG00000130783	+
10__829384__845055__ENSG00000107929	10	829384	845055	ENSG00000107929	-
10__32451591__32491997__ENSG00000216937	10	32451591	32491997	ENSG00000216937	+
1__92139349__92147786__ENSG00000189195	1	92139349	92147786	ENSG00000189195	+
8__73673106__73697442__ENSG00000040341	8	73673106	73697442	ENSG00000040341	-
11__116862201__116863818__ENSG00000160584	11	116862201	116863818	ENSG00000160584	-
14__50145169__50145596__ENSG00000100485	14	50145169	50145596	ENSG00000100485	-
10__70844472__70851210__ENSG00000166224	10	70844472	70851210	ENSG00000166224	+
5__75343852__75345658__ENSG00000113161	5	75343852	75345658	ENSG00000113161	+
12__53027781__53034709__ENSG00000063046	12	53027781	53034709	ENSG00000063046	+
17__47663088__47665158__ENSG00000108424	17	47663088	47665158	ENSG00000108424	+
2__127322045__127343194__ENSG00000169967	2	127322045	127343194	ENSG00000169967	-
8__26407999__26408376__ENSG00000104765	8	26407999	26408376	ENSG00000104765	+
1__171523220__171524965__ENSG00000117523	1	171523220	171524965	ENSG00000117523	+
5__131704064__131709272__ENSG00000217128	5	131704064	131709272	ENSG00000217128	-
3__27379248__27391808__ENSG00000033867	3	27379248	27391808	ENSG00000033867	-
4__185418440__185418770__ENSG00000109775	4	185418440	185418770	ENSG00000109775	-
17__42538338__42541206__ENSG00000108784	17	42538338	42541206	ENSG00000108784	+
17__47129392__47132374__ENSG00000004897	17	47129392	47132374	ENSG00000004897	-
5__134682372__134688299__ENSG00000113615	5	134682372	134688299	ENSG00000113615	+
2__159337461__159395834__ENSG00000123636	2	159337461	159395834	ENSG00000123636	-
1__20744743__20780540__ENSG00000127483	1	20744743	20780540	ENSG00000127483	-
7__155706859__155707380__ENSG00000184863	7	155706859	155707380	ENSG00000184863	+
3__122605935__122610730__ENSG00000173200	3	122605935	122610730	ENSG00000173200	+
18__9182381__9211784__ENSG00000101745	18	9182381	9211784	ENSG00000101745	+
4__55470716__55510065__ENSG00000134852	4	55470716	55510065	ENSG00000134852	-
11__28290205__28296931__ENSG00000169519	11	28290205	28296931	ENSG00000169519	+
9__100340256__100349372__ENSG00000136891	9	100340256	100349372	ENSG00000136891	-
21__44787919__44788095__ENSG00000184787	21	44787919	44788095	ENSG00000184787	-
1__175004613__175008706__ENSG00000116161	1	175004613	175008706	ENSG00000116161	+
6__147315514__147325084__ENSG00000164506	6	147315514	147325084	ENSG00000164506	+
1__90937484__90941309__ENSG00000122482	1	90937484	90941309	ENSG00000122482	-
12__123679188__123687035__ENSG00000168778	12	123679188	123687035	ENSG00000168778	+
21__33534578__33535320__ENSG00000159131	21	33534578	33535320	ENSG00000159131	-
11__72984087__73083740__ENSG00000137478	11	72984087	73083740	ENSG00000137478	-
4__48369848__48382927__ENSG00000109171	4	48369848	48382927	ENSG00000109171	+
5__37243012__37244607__ENSG00000197603	5	37243012	37244607	ENSG00000197603	-
14__73024025__73024942__ENSG00000165861	14	73024025	73024942	ENSG00000165861	-
4__40112083__40118024__ENSG00000078177	4	40112083	40118024	ENSG00000078177	+
7__6432836__6436533__ENSG00000164535	7	6432836	6436533	ENSG00000164535	-
8__38290474__38299590__ENSG00000147548	8	38290474	38299590	ENSG00000147548	-
19__45025328__45028992__ENSG00000104856	19	45025328	45028992	ENSG00000104856	+
20__49066191__49072697__ENSG00000124207	20	49066191	49072697	ENSG00000124207	+
4__108009758__108014588__ENSG00000138796	4	108009758	108014588	ENSG00000138796	+
7__129005015__129018157__ENSG00000064419	7	129005015	129018157	ENSG00000064419	-
4__142305457__142314762__ENSG00000109452	4	142305457	142314762	ENSG00000109452	-
12__57535055__57535845__ENSG00000175203	12	57535055	57535845	ENSG00000175203	-
3__9366907__9371536__ENSG00000134077	3	9366907	9371536	ENSG00000134077	+
11__68803999__68807638__ENSG00000110090	11	68803999	68807638	ENSG00000110090	-
17__5335183__5338138__ENSG00000029725	17	5335183	5338138	ENSG00000029725	+
14__72974079__72974959__ENSG00000165861	14	72974079	72974959	ENSG00000165861	-
7__140096554__140102160__ENSG00000006459	7	140096554	140102160	ENSG00000006459	-
12__131753122__131756644__ENSG00000061936	12	131753122	131756644	ENSG00000061936	+
18__47154798__47157537__ENSG00000267228	18	47154798	47157537	ENSG00000267228	-
11__43396708__43451265__ENSG00000052841	11	43396708	43451265	ENSG00000052841	+
15__72496790__72518134__ENSG00000166233	15	72496790	72518134	ENSG00000166233	+
9__71918424__71947112__ENSG00000155621	9	71918424	71947112	ENSG00000155621	+
4__88475840__88476030__ENSG00000138646	4	88475840	88476030	ENSG00000138646	+
12__96909751__96920125__ENSG00000139350	12	96909751	96920125	ENSG00000139350	+
5__1060343__1065478__ENSG00000113504	5	1060343	1065478	ENSG00000113504	-
2__203208636__203209322__ENSG00000144426	2	203208636	203209322	ENSG00000144426	+
11__108301647__108312498__ENSG00000149311	11	108301647	108312498	ENSG00000149311	+
13__42926335__42970670__ENSG00000133106	13	42926335	42970670	ENSG00000133106	-
4__77055149__77066405__ENSG00000118816	4	77055149	77066405	ENSG00000118816	-
15__45405319__45418682__ENSG00000171763	15	45405319	45418682	ENSG00000171763	+
6__157867546__157875176__ENSG00000130340	6	157867546	157875176	ENSG00000130340	+
6__130154824__130176008__ENSG00000164483	6	130154824	130176008	ENSG00000164483	-
12__112269703__112273795__ENSG00000173064	12	112269703	112273795	ENSG00000173064	-
10__48325896__48404981__ENSG00000107643	10	48325896	48404981	ENSG00000107643	+
11__2964679__2972243__ENSG00000205531	11	2964679	2972243	ENSG00000205531	-
14__57274243__57283230__ENSG00000053770	14	57274243	57283230	ENSG00000053770	+
11__114063210__114064568__ENSG00000109906	11	114063210	114064568	ENSG00000109906	+
7__128335542__128336042__ENSG00000106344	7	128335542	128336042	ENSG00000106344	-
5__35739918__35763702__ENSG00000152582	5	35739918	35763702	ENSG00000152582	+
1__246544520__246557534__ENSG00000162851	1	246544520	246557534	ENSG00000162851	-
12__69365632__69370975__ENSG00000127337	12	69365632	69370975	ENSG00000127337	+
3__138209816__138223733__ENSG00000114098	3	138209816	138223733	ENSG00000114098	+
17__66732687__66742760__ENSG00000154229	17	66732687	66742760	ENSG00000154229	+
1__107683487__107705061__ENSG00000134215	1	107683487	107705061	ENSG00000134215	-
4__109462900__109494856__ENSG00000138802	4	109462900	109494856	ENSG00000138802	+
8__123084161__123109620__ENSG00000156787	8	123084161	123109620	ENSG00000156787	+
11__76523154__76528466__ENSG00000158636	11	76523154	76528466	ENSG00000158636	+
14__75091269__75105996__ENSG00000119638	14	75091269	75105996	ENSG00000119638	-
14__80831142__80838278__ENSG00000100629	14	80831142	80838278	ENSG00000100629	-
4__83439862__83441403__ENSG00000163312	4	83439862	83441403	ENSG00000163312	-
9__112403994__112405722__ENSG00000119471	9	112403994	112405722	ENSG00000119471	+
10__11997671__12001825__ENSG00000151461	10	11997671	12001825	ENSG00000151461	-
5__41749526__41807438__ENSG00000083720	5	41749526	41807438	ENSG00000083720	-
1__198232552__198253180__ENSG00000151414	1	198232552	198253180	ENSG00000151414	+
17__36492812__36494006__ENSG00000273611	17	36492812	36494006	ENSG00000273611	+
2__169530586__169544835__ENSG00000138399	2	169530586	169544835	ENSG00000138399	-
15__25393745__25411971__ENSG00000114062	15	25393745	25411971	ENSG00000114062	-
2__175097443__175121540__ENSG00000115966	2	175097443	175121540	ENSG00000115966	-
2__233263129__233265143__ENSG00000085978	2	233263129	233265143	ENSG00000085978	+
6__24832255__24835871__ENSG00000111913	6	24832255	24835871	ENSG00000111913	-
5__32390274__32397338__ENSG00000056097	5	32390274	32397338	ENSG00000056097	-
2__224885670__224896377__ENSG00000135905	2	224885670	224896377	ENSG00000135905	-
19__17197791__17198308__ENSG00000099331	19	17197791	17198308	ENSG00000099331	+
15__50984021__50993625__ENSG00000081014	15	50984021	50993625	ENSG00000081014	+
9__109057190__109060452__ENSG00000106771	9	109057190	109060452	ENSG00000106771	-
9__83899660__83915678__ENSG00000165115	9	83899660	83915678	ENSG00000165115	-
6__111387764__111472140__ENSG00000009413	6	111387764	111472140	ENSG00000009413	-
14__64062750__64065650__ENSG00000054654	14	64062750	64065650	ENSG00000054654	+
8__23434316__23439915__ENSG00000197217	8	23434316	23439915	ENSG00000197217	-
12__110503805__110506693__ENSG00000151164	12	110503805	110506693	ENSG00000151164	+
17__62520772__62536337__ENSG00000146872	17	62520772	62536337	ENSG00000146872	+
14__55601756__55619312__ENSG00000126777	14	55601756	55619312	ENSG00000126777	+
13__49523174__49524216__ENSG00000136147	13	49523174	49524216	ENSG00000136147	+
14__34826012__34862322__ENSG00000198604	14	34826012	34862322	ENSG00000198604	-
6__35857260__35870959__ENSG00000096063	6	35857260	35870959	ENSG00000096063	-
14__88664492__88665489__ENSG00000165521	14	88664492	88665489	ENSG00000165521	-
14__103003927__103012188__ENSG00000198752	14	103003927	103012188	ENSG00000198752	-
13__77139195__77140943__ENSG00000005810	13	77139195	77140943	ENSG00000005810	-
2__23810315__23828939__ENSG00000119778	2	23810315	23828939	ENSG00000119778	-
17__30868332__30869646__ENSG00000176208	17	30868332	30869646	ENSG00000176208	+
10__118685982__118707587__ENSG00000151893	10	118685982	118707587	ENSG00000151893	-
14__22909482__22913821__ENSG00000100461	14	22909482	22913821	ENSG00000100461	-
22__31258290__31260077__ENSG00000182541	22	31258290	31260077	ENSG00000182541	+
19__46748026__46748884__ENSG00000181027	19	46748026	46748884	ENSG00000181027	+
10__74070669__74094461__ENSG00000035403	10	74070669	74094461	ENSG00000035403	+
20__49072285__49072697__ENSG00000124207	20	49072285	49072697	ENSG00000124207	+
12__47216221__47216689__ENSG00000179715	12	47216221	47216689	ENSG00000179715	+
15__92978233__92992998__ENSG00000173575	15	92978233	92992998	ENSG00000173575	+
2__241431678__241435030__ENSG00000006607	2	241431678	241435030	ENSG00000006607	+
12__123313619__123315660__ENSG00000139697	12	123313619	123315660	ENSG00000139697	-
4__3103823__3107423__ENSG00000197386	4	3103823	3107423	ENSG00000197386	+
22__46878652__46894846__ENSG00000054611	22	46878652	46894846	ENSG00000054611	+
1__205616477__205620838__ENSG00000158711	1	205616477	205620838	ENSG00000158711	-
8__8327709__8328461__ENSG00000275342	8	8327709	8328461	ENSG00000275342	-
10__11979056__12014184__ENSG00000151461	10	11979056	12014184	ENSG00000151461	-
15__41452900__41457876__ENSG00000137815	15	41452900	41457876	ENSG00000137815	+
17__64480288__64485868__ENSG00000256525	17	64480288	64485868	ENSG00000256525	-
13__19835476__19862466__ENSG00000132950	13	19835476	19862466	ENSG00000132950	-
16__50068779__50070290__ENSG00000155393	16	50068779	50070290	ENSG00000155393	+
9__20923659__20933103__ENSG00000188352	9	20923659	20933103	ENSG00000188352	+
4__112253207__112266716__ENSG00000138660	4	112253207	112266716	ENSG00000138660	+
3__183650295__183651276__ENSG00000114796	3	183650295	183651276	ENSG00000114796	+
10__67988662__68044563__ENSG00000148634	10	67988662	68044563	ENSG00000148634	-
5__179577074__179593645__ENSG00000176783	5	179577074	179593645	ENSG00000176783	+
17__47590716__47596462__ENSG00000141279	17	47590716	47596462	ENSG00000141279	+
1__233198938__233227371__ENSG00000135749	1	233198938	233227371	ENSG00000135749	-
20__49088008__49089746__ENSG00000124207	20	49088008	49089746	ENSG00000124207	+
6__107744948__107749813__ENSG00000146285	6	107744948	107749813	ENSG00000146285	-
11__59593603__59594255__ENSG00000110048	11	59593603	59594255	ENSG00000110048	-
22__25661575__25674528__ENSG00000100077	22	25661575	25674528	ENSG00000100077	+
10__131934457__131935006__ENSG00000175470	10	131934457	131935006	ENSG00000175470	+
2__10600852__10603157__ENSG00000115761	2	10600852	10603157	ENSG00000115761	-
15__50634381__50639548__ENSG00000092439	15	50634381	50639548	ENSG00000092439	-
6__104744159__104785319__ENSG00000085382	6	104744159	104785319	ENSG00000085382	-
10__18596207__18616293__ENSG00000241058	10	18596207	18616293	ENSG00000241058	-
2__128097428__128129179__ENSG00000136731	2	128097428	128129179	ENSG00000136731	+
6__138914696__138921124__ENSG00000135597	6	138914696	138921124	ENSG00000135597	-
11__86026291__86031611__ENSG00000073921	11	86026291	86031611	ENSG00000073921	-
7__105062163__105091314__ENSG00000005483	7	105062163	105091314	ENSG00000005483	+
7__27796115__27800090__ENSG00000106052	7	27796115	27800090	ENSG00000106052	+
3__111598119__111606792__ENSG00000153283	3	111598119	111606792	ENSG00000153283	+
16__74457873__74467848__ENSG00000090863	16	74457873	74467848	ENSG00000090863	-
17__35820023__35822833__ENSG00000270647	17	35820023	35822833	ENSG00000270647	+
10__93681479__93687449__ENSG00000148690	10	93681479	93687449	ENSG00000148690	-
3__31629297__31633147__ENSG00000163527	3	31629297	31633147	ENSG00000163527	+
4__39837855__39849652__ENSG00000121892	4	39837855	39849652	ENSG00000121892	-
15__50747494__50748870__ENSG00000138600	15	50747494	50748870	ENSG00000138600	-
3__37286013__37296219__ENSG00000144674	3	37286013	37296219	ENSG00000144674	+
10__73454411__73479517__ENSG00000107758	10	73454411	73479517	ENSG00000107758	-
4__106324984__106337037__ENSG00000164022	4	106324984	106337037	ENSG00000164022	+
20__33636639__33640531__ENSG00000078699	20	33636639	33640531	ENSG00000078699	+
8__96879797__96880005__ENSG00000104324	8	96879797	96880005	ENSG00000104324	+
11__119020149__119021886__ENSG00000196655	11	119020149	119021886	ENSG00000196655	+
12__100313421__100326754__ENSG00000136021	12	100313421	100326754	ENSG00000136021	+
2__210040419__210075756__ENSG00000144445	2	210040419	210075756	ENSG00000144445	-
