circID	chr	start	end	geneID	strand
2__24564294__24584560__ENSG00000084676	2	24564294	24584560	ENSG00000084676	+
1__40406735__40409835__ENSG00000084070	1	40406735	40409835	ENSG00000084070	+
14__49795790__49800696__ENSG00000165525	14	49795790	49800696	ENSG00000165525	-
1__150817919__150823345__ENSG00000143437	1	150817919	150823345	ENSG00000143437	-
10__130159994__130175089__ENSG00000108010	10	130159994	130175089	ENSG00000108010	+
22__38225423__38226870__ENSG00000198792	22	38225423	38226870	ENSG00000198792	-
6__116692054__116726622__ENSG00000196911	6	116692054	116726622	ENSG00000196911	+
5__171910571__171914405__ENSG00000072803	5	171910571	171914405	ENSG00000072803	-
9__83665029__83677961__ENSG00000135018	9	83665029	83677961	ENSG00000135018	-
7__75515717__75525963__ENSG00000127957	7	75515717	75525963	ENSG00000127957	-
15__44484223__44486700__ENSG00000137770	15	44484223	44486700	ENSG00000137770	+
14__39151745__39159550__ENSG00000182400	14	39151745	39159550	ENSG00000182400	-
2__135862606__135865163__ENSG00000076003	2	135862606	135865163	ENSG00000076003	-
18__9204475__9211784__ENSG00000101745	18	9204475	9211784	ENSG00000101745	+
10__86443274__86446449__ENSG00000062650	10	86443274	86446449	ENSG00000062650	-
5__141581914__141583615__ENSG00000131504	5	141581914	141583615	ENSG00000131504	-
14__39154210__39159550__ENSG00000182400	14	39154210	39159550	ENSG00000182400	-
5__62362449__62363899__ENSG00000068796	5	62362449	62363899	ENSG00000068796	+
9__36375933__36376127__ENSG00000137075	9	36375933	36376127	ENSG00000137075	-
9__135850136__135866536__ENSG00000130559	9	135850136	135866536	ENSG00000130559	-
11__108299713__108332037__ENSG00000149311	11	108299713	108332037	ENSG00000149311	+
12__71642435__71660427__ENSG00000133858	12	71642435	71660427	ENSG00000133858	-
8__102287432__102288266__ENSG00000104517	8	102287432	102288266	ENSG00000104517	-
10__28583398__28590832__ENSG00000095787	10	28583398	28590832	ENSG00000095787	+
3__27437387__27448797__ENSG00000033867	3	27437387	27448797	ENSG00000033867	-
15__50458999__50459162__ENSG00000138592	15	50458999	50459162	ENSG00000138592	+
20__36897821__36898544__ENSG00000101347	20	36897821	36898544	ENSG00000101347	-
2__23982895__23984831__ENSG00000173960	2	23982895	23984831	ENSG00000173960	+
14__34862043__34862322__ENSG00000198604	14	34862043	34862322	ENSG00000198604	-
6__131598286__131608071__ENSG00000112282	6	131598286	131608071	ENSG00000112282	-
1__1734689__1739704__ENSG00000215790	1	1734689	1739704	ENSG00000215790	-
13__95723241__95725252__ENSG00000102580	13	95723241	95725252	ENSG00000102580	+
2__11286538__11287736__ENSG00000134318	2	11286538	11287736	ENSG00000134318	-
5__80146089__80147284__ENSG00000164300	5	80146089	80147284	ENSG00000164300	-
1__15717892__15721388__ENSG00000116786	1	15717892	15721388	ENSG00000116786	+
9__85575314__85646418__ENSG00000135049	9	85575314	85646418	ENSG00000135049	-
16__3791980__3793626__ENSG00000005339	16	3791980	3793626	ENSG00000005339	-
11__119232447__119232695__ENSG00000110395	11	119232447	119232695	ENSG00000110395	+
1__217610320__217614202__ENSG00000092978	1	217610320	217614202	ENSG00000092978	-
4__102510879__102537956__ENSG00000109320	4	102510879	102537956	ENSG00000109320	+
7__140127441__140129653__ENSG00000006459	7	140127441	140129653	ENSG00000006459	-
7__24641715__24668660__ENSG00000105926	7	24641715	24668660	ENSG00000105926	+
2__112299848__112311937__ENSG00000188177	2	112299848	112311937	ENSG00000188177	+
1__145974824__145975436__ENSG00000121851	1	145974824	145975436	ENSG00000121851	+
3__129838897__129880559__ENSG00000172765	3	129838897	129880559	ENSG00000172765	-
11__77955941__77961138__ENSG00000149262	11	77955941	77961138	ENSG00000149262	-
8__86368938__86381629__ENSG00000123124	8	86368938	86381629	ENSG00000123124	+
17__31155982__31169997__ENSG00000196712	17	31155982	31169997	ENSG00000196712	+
5__80174953__80178064__ENSG00000164300	5	80174953	80178064	ENSG00000164300	-
5__80767932__80792844__ENSG00000113318	5	80767932	80792844	ENSG00000113318	+
17__18865468__18911251__ENSG00000141127	17	18865468	18911251	ENSG00000141127	+
15__74655732__74656068__ENSG00000179151	15	74655732	74656068	ENSG00000179151	-
2__101257790__101266879__ENSG00000158435	2	101257790	101266879	ENSG00000158435	+
2__86159535__86162079__ENSG00000132305	2	86159535	86162079	ENSG00000132305	-
15__51869216__51902036__ENSG00000138594	15	51869216	51902036	ENSG00000138594	+
7__140101950__140111184__ENSG00000006459	7	140101950	140111184	ENSG00000006459	-
7__854919__857957__ENSG00000164828	7	854919	857957	ENSG00000164828	+
10__97437190__97438703__ENSG00000171311	10	97437190	97438703	ENSG00000171311	-
18__12999420__13042334__ENSG00000101639	18	12999420	13042334	ENSG00000101639	+
9__129978464__129994958__ENSG00000187239	9	129978464	129994958	ENSG00000187239	-
8__81029995__81070170__ENSG00000076641	8	81029995	81070170	ENSG00000076641	-
7__100403693__100404244__ENSG00000078487	7	100403693	100404244	ENSG00000078487	-
X__19683822__19695741__ENSG00000147010	X	19683822	19695741	ENSG00000147010	-
7__23185069__23185298__ENSG00000136243	7	23185069	23185298	ENSG00000136243	+
3__52912537__52913617__ENSG00000163935	3	52912537	52913617	ENSG00000163935	-
10__12028744__12029524__ENSG00000151461	10	12028744	12029524	ENSG00000151461	-
17__64583460__64586170__ENSG00000108854	17	64583460	64586170	ENSG00000108854	-
12__1263033__1290012__ENSG00000082805	12	1263033	1290012	ENSG00000082805	+
2__53892807__53893799__ENSG00000068878	2	53892807	53893799	ENSG00000068878	-
15__42515236__42529819__ENSG00000092531	15	42515236	42529819	ENSG00000092531	+
15__34900621__34904505__ENSG00000021776	15	34900621	34904505	ENSG00000021776	-
18__50918109__50924212__ENSG00000082212	18	50918109	50924212	ENSG00000082212	+
19__48149762__48151339__ENSG00000105486	19	48149762	48151339	ENSG00000105486	-
1__1804418__1806538__ENSG00000078369	1	1804418	1806538	ENSG00000078369	-
11__130109428__130110661__ENSG00000084234	11	130109428	130110661	ENSG00000084234	+
20__62857394__62859526__ENSG00000101190	20	62857394	62859526	ENSG00000101190	-
16__27211145__27215008__ENSG00000155666	16	27211145	27215008	ENSG00000155666	+
21__46643534__46644488__ENSG00000160310	21	46643534	46644488	ENSG00000160310	+
1__51402434__51408332__ENSG00000085832	1	51402434	51408332	ENSG00000085832	-
7__92517275__92518255__ENSG00000127980	7	92517275	92518255	ENSG00000127980	-
6__57124733__57142095__ENSG00000112200	6	57124733	57142095	ENSG00000112200	+
18__57611636__57615975__ENSG00000134440	18	57611636	57615975	ENSG00000134440	-
7__105142007__105146658__ENSG00000135250	7	105142007	105146658	ENSG00000135250	-
2__168063499__168075231__ENSG00000198648	2	168063499	168075231	ENSG00000198648	-
6__109656755__109675756__ENSG00000155085	6	109656755	109675756	ENSG00000155085	-
9__70350113__70350471__ENSG00000198887	9	70350113	70350471	ENSG00000198887	+
4__102576875__102584820__ENSG00000109320	4	102576875	102584820	ENSG00000109320	+
12__121548876__121549638__ENSG00000089094	12	121548876	121549638	ENSG00000089094	-
12__89655678__89656107__ENSG00000070961	12	89655678	89656107	ENSG00000070961	-
10__67887416__67891554__ENSG00000096717	10	67887416	67891554	ENSG00000096717	+
9__112403994__112418958__ENSG00000119471	9	112403994	112418958	ENSG00000119471	+
1__233217898__233227371__ENSG00000135749	1	233217898	233227371	ENSG00000135749	-
4__169463242__169508331__ENSG00000137601	4	169463242	169508331	ENSG00000137601	-
7__16258389__16278226__ENSG00000214960	7	16258389	16278226	ENSG00000214960	-
5__169681743__169684350__ENSG00000134516	5	169681743	169684350	ENSG00000134516	+
17__7945727__7945986__ENSG00000170037	17	7945727	7945986	ENSG00000170037	+
18__79096475__79154555__ENSG00000166377	18	79096475	79154555	ENSG00000166377	+
11__108288976__108289801__ENSG00000149311	11	108288976	108289801	ENSG00000149311	+
20__35842572__35858381__ENSG00000025293	20	35842572	35858381	ENSG00000025293	+
11__9286454__9295387__ENSG00000166471	11	9286454	9295387	ENSG00000166471	-
1__77711746__77713281__ENSG00000077254	1	77711746	77713281	ENSG00000077254	-
19__7382791__7383203__ENSG00000104880	19	7382791	7383203	ENSG00000104880	+
2__10419733__10420135__ENSG00000115756	2	10419733	10420135	ENSG00000115756	+
18__51054780__51059916__ENSG00000141646	18	51054780	51059916	ENSG00000141646	+
4__122927633__122979386__ENSG00000145375	4	122927633	122979386	ENSG00000145375	+
16__1314019__1320517__ENSG00000103275	16	1314019	1320517	ENSG00000103275	+
1__179347599__179351462__ENSG00000057252	1	179347599	179351462	ENSG00000057252	+
12__350620__352324__ENSG00000073614	12	350620	352324	ENSG00000073614	-
15__43756648__43763206__ENSG00000167004	15	43756648	43763206	ENSG00000167004	+
16__27334315__27340273__ENSG00000077238	16	27334315	27340273	ENSG00000077238	+
18__21656860__21659343__ENSG00000158201	18	21656860	21659343	ENSG00000158201	-
20__48974765__48976199__ENSG00000124198	20	48974765	48976199	ENSG00000124198	+
10__32451591__32481782__ENSG00000216937	10	32451591	32481782	ENSG00000216937	+
5__55697845__55704434__ENSG00000177058	5	55697845	55704434	ENSG00000177058	-
9__107300140__107306647__ENSG00000119318	9	107300140	107306647	ENSG00000119318	+
16__27346466__27355907__ENSG00000077238	16	27346466	27355907	ENSG00000077238	+
12__49097565__49098105__ENSG00000139636	12	49097565	49098105	ENSG00000139636	-
11__43326506__43335994__ENSG00000166181	11	43326506	43335994	ENSG00000166181	+
20__51516783__51524110__ENSG00000101096	20	51516783	51524110	ENSG00000101096	-
4__145845955__145849561__ENSG00000151612	4	145845955	145849561	ENSG00000151612	-
3__5170502__5174414__ENSG00000134108	3	5170502	5174414	ENSG00000134108	+
10__96858291__96907747__ENSG00000196233	10	96858291	96907747	ENSG00000196233	+
15__44569397__44570658__ENSG00000104133	15	44569397	44570658	ENSG00000104133	-
6__111349217__111357125__ENSG00000009413	6	111349217	111357125	ENSG00000009413	-
12__76487509__76537986__ENSG00000091039	12	76487509	76537986	ENSG00000091039	-
14__96833466__96876120__ENSG00000100749	14	96833466	96876120	ENSG00000100749	+
3__152414940__152447773__ENSG00000152601	3	152414940	152447773	ENSG00000152601	+
12__3821872__3863957__ENSG00000111224	12	3821872	3863957	ENSG00000111224	-
15__42872610__42878684__ENSG00000128881	15	42872610	42878684	ENSG00000128881	-
10__118691264__118730410__ENSG00000151893	10	118691264	118730410	ENSG00000151893	-
16__69284047__69284244__ENSG00000168807	16	69284047	69284244	ENSG00000168807	+
12__111658735__111659345__ENSG00000089234	12	111658735	111659345	ENSG00000089234	-
10__114487957__114491878__ENSG00000099204	10	114487957	114491878	ENSG00000099204	-
5__74838964__74841679__ENSG00000198780	5	74838964	74841679	ENSG00000198780	-
18__58709377__58735329__ENSG00000172175	18	58709377	58735329	ENSG00000172175	+
3__154295283__154306295__ENSG00000174953	3	154295283	154306295	ENSG00000174953	-
4__150735257__150808398__ENSG00000198589	4	150735257	150808398	ENSG00000198589	-
6__88890494__88891915__ENSG00000111880	6	88890494	88891915	ENSG00000111880	-
7__67098540__67117618__ENSG00000198874	7	67098540	67117618	ENSG00000198874	+
10__45663541__45663842__ENSG00000172671	10	45663541	45663842	ENSG00000172671	-
6__90560075__90571807__ENSG00000135341	6	90560075	90571807	ENSG00000135341	-
12__28391303__28452654__ENSG00000123106	12	28391303	28452654	ENSG00000123106	+
1__243512323__243843282__ENSG00000117020	1	243512323	243843282	ENSG00000117020	-
11__47746055__47751290__ENSG00000109920	11	47746055	47751290	ENSG00000109920	-
3__101652495__101652938__ENSG00000066422	3	101652495	101652938	ENSG00000066422	-
5__108348398__108367953__ENSG00000145743	5	108348398	108367953	ENSG00000145743	-
3__152299404__152415111__ENSG00000152601	3	152299404	152415111	ENSG00000152601	+
15__101703858__101714963__ENSG00000185418	15	101703858	101714963	ENSG00000185418	-
1__112581991__112616895__ENSG00000007341	1	112581991	112616895	ENSG00000007341	-
11__68185780__68190152__ENSG00000110066	11	68185780	68190152	ENSG00000110066	-
6__73466208__73466606__ENSG00000135297	6	73466208	73466606	ENSG00000135297	+
6__149738642__149742570__ENSG00000120253	6	149738642	149742570	ENSG00000120253	-
9__107300140__107325004__ENSG00000119318	9	107300140	107325004	ENSG00000119318	+
20__18543018__18551175__ENSG00000101310	20	18543018	18551175	ENSG00000101310	+
6__47607926__47612536__ENSG00000198087	6	47607926	47612536	ENSG00000198087	+
1__25340473__25343073__ENSG00000183726	1	25340473	25343073	ENSG00000183726	+
12__70278131__70319364__ENSG00000111596	12	70278131	70319364	ENSG00000111596	+
2__119877322__119882623__ENSG00000088179	2	119877322	119882623	ENSG00000088179	+
6__35637013__35642843__ENSG00000096060	6	35637013	35642843	ENSG00000096060	-
7__23604085__23611553__ENSG00000169193	7	23604085	23611553	ENSG00000169193	+
1__243293090__243308177__ENSG00000054282	1	243293090	243308177	ENSG00000054282	+
16__56385918__56389375__ENSG00000159461	16	56385918	56389375	ENSG00000159461	-
1__28035543__28048426__ENSG00000158161	1	28035543	28048426	ENSG00000158161	-
4__142173631__142193195__ENSG00000109452	4	142173631	142193195	ENSG00000109452	-
2__32607454__32611582__ENSG00000115760	2	32607454	32611582	ENSG00000115760	+
9__19093170__19096769__ENSG00000147874	9	19093170	19096769	ENSG00000147874	-
1__175986942__175989479__ENSG00000143207	1	175986942	175989479	ENSG00000143207	-
4__142193086__142209026__ENSG00000109452	4	142193086	142209026	ENSG00000109452	-
6__42934474__42935670__ENSG00000137161	6	42934474	42935670	ENSG00000137161	+
10__86453219__86460496__ENSG00000062650	10	86453219	86460496	ENSG00000062650	-
3__14654425__14658929__ENSG00000154781	3	14654425	14658929	ENSG00000154781	+
19__7380916__7383203__ENSG00000104880	19	7380916	7383203	ENSG00000104880	+
16__68266592__68275249__ENSG00000103064	16	68266592	68275249	ENSG00000103064	+
12__102039867__102050291__ENSG00000120860	12	102039867	102050291	ENSG00000120860	-
6__100715461__100725703__ENSG00000112249	6	100715461	100725703	ENSG00000112249	-
21__15818697__15827203__ENSG00000155313	21	15818697	15827203	ENSG00000155313	+
6__152236106__152239706__ENSG00000131018	6	152236106	152239706	ENSG00000131018	-
15__44458990__44459200__ENSG00000137770	15	44458990	44459200	ENSG00000137770	+
16__70258979__70262524__ENSG00000090861	16	70258979	70262524	ENSG00000090861	-
8__70674817__70707153__ENSG00000221947	8	70674817	70707153	ENSG00000221947	+
1__51745535__51765981__ENSG00000117859	1	51745535	51765981	ENSG00000117859	+
12__42393569__42398994__ENSG00000134283	12	42393569	42398994	ENSG00000134283	+
6__35619095__35637158__ENSG00000096060	6	35619095	35637158	ENSG00000096060	-
9__37126311__37327834__ENSG00000147905	9	37126311	37327834	ENSG00000147905	+
2__62979187__62996766__ENSG00000115504	2	62979187	62996766	ENSG00000115504	+
5__132927120__132934941__ENSG00000072364	5	132927120	132934941	ENSG00000072364	-
18__54159764__54205157__ENSG00000134046	18	54159764	54205157	ENSG00000134046	-
2__69419537__69432005__ENSG00000169599	2	69419537	69432005	ENSG00000169599	-
17__60460662__60462061__ENSG00000062725	17	60460662	60462061	ENSG00000062725	-
3__128806371__128807671__ENSG00000075785	3	128806371	128807671	ENSG00000075785	+
18__2666156__2674145__ENSG00000101596	18	2666156	2674145	ENSG00000101596	+
3__179378340__179386629__ENSG00000171109	3	179378340	179386629	ENSG00000171109	+
2__60771518__60780779__ENSG00000115421	2	60771518	60780779	ENSG00000115421	+
12__118244893__118255655__ENSG00000135090	12	118244893	118255655	ENSG00000135090	-
4__2954423__2956811__ENSG00000087269	4	2954423	2956811	ENSG00000087269	-
19__14458030__14458375__ENSG00000123143	19	14458030	14458375	ENSG00000123143	+
2__48328560__48362707__ENSG00000170802	2	48328560	48362707	ENSG00000170802	+
5__179591624__179593645__ENSG00000176783	5	179591624	179593645	ENSG00000176783	+
19__36449398__36450001__ENSG00000186017	19	36449398	36450001	ENSG00000186017	-
7__33021271__33024108__ENSG00000122643	7	33021271	33024108	ENSG00000122643	-
3__195523691__195524896__ENSG00000184203	3	195523691	195524896	ENSG00000184203	-
8__90017123__90036940__ENSG00000104325	8	90017123	90036940	ENSG00000104325	+
3__128795359__128798069__ENSG00000075785	3	128795359	128798069	ENSG00000075785	+
5__113553766__113563492__ENSG00000047188	5	113553766	113563492	ENSG00000047188	+
2__127763061__127771004__ENSG00000136709	2	127763061	127771004	ENSG00000136709	-
2__119920068__119934958__ENSG00000088179	2	119920068	119934958	ENSG00000088179	+
2__203726632__203726989__ENSG00000178562	2	203726632	203726989	ENSG00000178562	+
12__106842588__106860412__ENSG00000111785	12	106842588	106860412	ENSG00000111785	+
16__11894953__11896785__ENSG00000103342	16	11894953	11896785	ENSG00000103342	-
14__52536718__52544371__ENSG00000087301	14	52536718	52544371	ENSG00000087301	-
14__61529074__61530595__ENSG00000027075	14	61529074	61530595	ENSG00000027075	+
1__100484291__100499262__ENSG00000079335	1	100484291	100499262	ENSG00000079335	+
4__48369848__48394653__ENSG00000109171	4	48369848	48394653	ENSG00000109171	+
1__39340501__39340953__ENSG00000127603	1	39340501	39340953	ENSG00000127603	+
12__71642435__71644318__ENSG00000133858	12	71642435	71644318	ENSG00000133858	-
4__121804621__121810099__ENSG00000123737	4	121804621	121810099	ENSG00000123737	+
7__103128482__103128792__ENSG00000161048	7	103128482	103128792	ENSG00000161048	-
7__92579316__92581603__ENSG00000234545	7	92579316	92581603	ENSG00000234545	-
18__50918109__50932360__ENSG00000082212	18	50918109	50932360	ENSG00000082212	+
17__37584647__37585430__ENSG00000275066	17	37584647	37585430	ENSG00000275066	-
17__29676819__29677741__ENSG00000141298	17	29676819	29677741	ENSG00000141298	-
1__25225001__25228235__ENSG00000117614	1	25225001	25228235	ENSG00000117614	-
2__20254862__20256170__ENSG00000055917	2	20254862	20256170	ENSG00000055917	-
6__104744159__104750472__ENSG00000085382	6	104744159	104750472	ENSG00000085382	-
1__108793581__108800305__ENSG00000116266	1	108793581	108800305	ENSG00000116266	+
14__49825866__49834449__ENSG00000165525	14	49825866	49834449	ENSG00000165525	-
12__89619998__89635251__ENSG00000070961	12	89619998	89635251	ENSG00000070961	-
7__7572435__7574196__ENSG00000164654	7	7572435	7574196	ENSG00000164654	+
22__46626750__46637960__ENSG00000075240	22	46626750	46637960	ENSG00000075240	+
14__35007282__35013902__ENSG00000100883	14	35007282	35013902	ENSG00000100883	+
X__1593443__1595532__ENSG00000197976	X	1593443	1595532	ENSG00000197976	+
2__55558774__55573777__ENSG00000275052	2	55558774	55573777	ENSG00000275052	-
18__12999420__13073185__ENSG00000101639	18	12999420	13073185	ENSG00000101639	+
2__63856305__63862928__ENSG00000169764	2	63856305	63862928	ENSG00000169764	+
17__50990449__50993935__ENSG00000008294	17	50990449	50993935	ENSG00000008294	-
10__113876520__113884380__ENSG00000196865	10	113876520	113884380	ENSG00000196865	+
12__28450160__28452654__ENSG00000123106	12	28450160	28452654	ENSG00000123106	+
21__46279992__46280575__ENSG00000160294	21	46279992	46280575	ENSG00000160294	-
9__85585462__85596449__ENSG00000135049	9	85585462	85596449	ENSG00000135049	-
5__131180094__131187109__ENSG00000186687	5	131180094	131187109	ENSG00000186687	+
14__71009633__71036157__ENSG00000100731	14	71009633	71036157	ENSG00000100731	+
12__56671748__56673065__ENSG00000110958	12	56671748	56673065	ENSG00000110958	-
17__37437737__37440662__ENSG00000276234	17	37437737	37440662	ENSG00000276234	+
1__225987895__225988388__ENSG00000143751	1	225987895	225988388	ENSG00000143751	-
13__98897487__98904706__ENSG00000088387	13	98897487	98904706	ENSG00000088387	-
15__90486953__90492711__ENSG00000140575	15	90486953	90492711	ENSG00000140575	+
4__185247293__185267155__ENSG00000109762	4	185247293	185267155	ENSG00000109762	+
5__50759642__50778650__ENSG00000151883	5	50759642	50778650	ENSG00000151883	+
11__3773631__3776021__ENSG00000110713	11	3773631	3776021	ENSG00000110713	-
15__34862866__34870922__ENSG00000021776	15	34862866	34870922	ENSG00000021776	-
16__11020192__11061022__ENSG00000038532	16	11020192	11061022	ENSG00000038532	+
10__119926035__119933787__ENSG00000107651	10	119926035	119933787	ENSG00000107651	+
14__49709158__49723952__ENSG00000197776	14	49709158	49723952	ENSG00000197776	+
2__73534823__73573424__ENSG00000116127	2	73534823	73573424	ENSG00000116127	+
8__80499493__80500382__ENSG00000205189	8	80499493	80500382	ENSG00000205189	+
9__131430089__131432794__ENSG00000288701	9	131430089	131432794	ENSG00000288701	+
16__10419580__10440462__ENSG00000166669	16	10419580	10440462	ENSG00000166669	+
2__190910262__190913364__ENSG00000115419	2	190910262	190913364	ENSG00000115419	+
3__179592643__179601790__ENSG00000136522	3	179592643	179601790	ENSG00000136522	-
2__190900563__190931637__ENSG00000115419	2	190900563	190931637	ENSG00000115419	+
3__17009673__17014911__ENSG00000154822	3	17009673	17014911	ENSG00000154822	+
17__4282797__4289408__ENSG00000132388	17	4282797	4289408	ENSG00000132388	-
17__78086502__78087093__ENSG00000078687	17	78086502	78087093	ENSG00000078687	+
4__83429523__83441403__ENSG00000163312	4	83429523	83441403	ENSG00000163312	-
1__86715723__86719635__ENSG00000097033	1	86715723	86719635	ENSG00000097033	+
11__68760224__68761687__ENSG00000110090	11	68760224	68761687	ENSG00000110090	-
12__98677424__98686873__ENSG00000120868	12	98677424	98686873	ENSG00000120868	+
5__180238331__180241155__ENSG00000050748	5	180238331	180241155	ENSG00000050748	-
4__17961902__17972885__ENSG00000178177	4	17961902	17972885	ENSG00000178177	-
3__120750522__120751000__ENSG00000153767	3	120750522	120751000	ENSG00000153767	+
X__20162963__20167747__ENSG00000177189	X	20162963	20167747	ENSG00000177189	-
6__79042842__79060818__ENSG00000146247	6	79042842	79060818	ENSG00000146247	-
12__44143524__44211387__ENSG00000139173	12	44143524	44211387	ENSG00000139173	+
10__27037185__27048979__ENSG00000107890	10	27037185	27048979	ENSG00000107890	-
6__111387764__111472140__ENSG00000009413	6	111387764	111472140	ENSG00000009413	-
9__137754170__137762820__ENSG00000181090	9	137754170	137762820	ENSG00000181090	+
12__26990449__27003390__ENSG00000064115	12	26990449	27003390	ENSG00000064115	-
12__112319224__112319742__ENSG00000173064	12	112319224	112319742	ENSG00000173064	-
20__13559007__13600617__ENSG00000089123	20	13559007	13600617	ENSG00000089123	-
14__35013345__35019074__ENSG00000100883	14	35013345	35019074	ENSG00000100883	+
20__3296860__3298175__ENSG00000088854	20	3296860	3298175	ENSG00000088854	-
8__67299208__67302466__ENSG00000066777	8	67299208	67302466	ENSG00000066777	-
6__149512154__149541586__ENSG00000131013	6	149512154	149541586	ENSG00000131013	-
11__13413529__13445181__ENSG00000148925	11	13413529	13445181	ENSG00000148925	-
17__39908957__39909924__ENSG00000073605	17	39908957	39909924	ENSG00000073605	-
22__39955818__39960174__ENSG00000100351	22	39955818	39960174	ENSG00000100351	+
6__89751430__89762530__ENSG00000112159	6	89751430	89762530	ENSG00000112159	-
2__135932782__135943480__ENSG00000115866	2	135932782	135943480	ENSG00000115866	-
14__49709158__49725769__ENSG00000197776	14	49709158	49725769	ENSG00000197776	+
11__74138719__74139828__ENSG00000168014	11	74138719	74139828	ENSG00000168014	-
X__77663381__77664778__ENSG00000085224	X	77663381	77664778	ENSG00000085224	-
15__50300788__50309798__ENSG00000104064	15	50300788	50309798	ENSG00000104064	-
15__50449399__50465191__ENSG00000138592	15	50449399	50465191	ENSG00000138592	+
1__179341027__179343635__ENSG00000057252	1	179341027	179343635	ENSG00000057252	+
9__5787060__5831028__ENSG00000099219	9	5787060	5831028	ENSG00000099219	-
13__49506634__49513166__ENSG00000136147	13	49506634	49513166	ENSG00000136147	+
10__124973644__124974398__ENSG00000019995	10	124973644	124974398	ENSG00000019995	+
8__67095292__67112065__ENSG00000104218	8	67095292	67112065	ENSG00000104218	+
9__112268048__112297916__ENSG00000119314	9	112268048	112297916	ENSG00000119314	-
10__68394074__68394451__ENSG00000204130	10	68394074	68394451	ENSG00000204130	-
6__35869009__35872728__ENSG00000096063	6	35869009	35872728	ENSG00000096063	-
10__1103598__1105267__ENSG00000047056	10	1103598	1105267	ENSG00000047056	+
1__100961827__100974902__ENSG00000162695	1	100961827	100974902	ENSG00000162695	+
12__122377388__122380558__ENSG00000130779	12	122377388	122380558	ENSG00000130779	-
3__123931101__123949132__ENSG00000175455	3	123931101	123949132	ENSG00000175455	-
6__136558799__136562615__ENSG00000197442	6	136558799	136562615	ENSG00000197442	-
10__104018159__104018908__ENSG00000065613	10	104018159	104018908	ENSG00000065613	+
12__12179809__12187119__ENSG00000070018	12	12179809	12187119	ENSG00000070018	-
2__63484603__63492940__ENSG00000143951	2	63484603	63492940	ENSG00000143951	-
19__52373110__52374427__ENSG00000221923	19	52373110	52374427	ENSG00000221923	+
1__179986168__180006567__ENSG00000135837	1	179986168	180006567	ENSG00000135837	+
14__20395449__20395949__ENSG00000129566	14	20395449	20395949	ENSG00000129566	-
6__107098550__107099296__ENSG00000178409	6	107098550	107099296	ENSG00000178409	-
11__47422573__47422973__ENSG00000165916	11	47422573	47422973	ENSG00000165916	-
2__241342991__241348191__ENSG00000168385	2	241342991	241348191	ENSG00000168385	+
1__50655441__50744775__ENSG00000185104	1	50655441	50744775	ENSG00000185104	-
6__75647730__75670720__ENSG00000112701	6	75647730	75670720	ENSG00000112701	+
4__169576927__169590809__ENSG00000137601	4	169576927	169590809	ENSG00000137601	-
10__68786135__68786692__ENSG00000060339	10	68786135	68786692	ENSG00000060339	+
3__141512162__141529802__ENSG00000155903	3	141512162	141529802	ENSG00000155903	+
15__41707727__41713496__ENSG00000174197	15	41707727	41713496	ENSG00000174197	+
9__95880868__95881293__ENSG00000182150	9	95880868	95881293	ENSG00000182150	+
1__117460488__117502970__ENSG00000198162	1	117460488	117502970	ENSG00000198162	+
14__63998913__64016631__ENSG00000054654	14	63998913	64016631	ENSG00000054654	+
15__23026115__23037152__ENSG00000275835	15	23026115	23037152	ENSG00000275835	-
6__57152220__57161152__ENSG00000112200	6	57152220	57161152	ENSG00000112200	+
10__60084601__60088358__ENSG00000151150	10	60084601	60088358	ENSG00000151150	-
11__66238803__66239277__ENSG00000175115	11	66238803	66239277	ENSG00000175115	+
1__235800319__235801097__ENSG00000143669	1	235800319	235801097	ENSG00000143669	-
8__108228266__108241913__ENSG00000104408	8	108228266	108241913	ENSG00000104408	-
19__34208928__34215661__ENSG00000257103	19	34208928	34215661	ENSG00000257103	+
20__35801490__35847434__ENSG00000025293	20	35801490	35847434	ENSG00000025293	+
17__30785918__30792572__ENSG00000176390	17	30785918	30792572	ENSG00000176390	-
1__22489879__22491533__ENSG00000184677	1	22489879	22491533	ENSG00000184677	+
2__216141185__216148276__ENSG00000079246	2	216141185	216148276	ENSG00000079246	+
1__20904882__20942330__ENSG00000075151	1	20904882	20942330	ENSG00000075151	-
1__171522176__171523522__ENSG00000117523	1	171522176	171523522	ENSG00000117523	+
1__45716894__45719340__ENSG00000197429	1	45716894	45719340	ENSG00000197429	-
5__38990948__39003622__ENSG00000164327	5	38990948	39003622	ENSG00000164327	-
8__123077110__123134206__ENSG00000156787	8	123077110	123134206	ENSG00000156787	+
7__152194008__152199459__ENSG00000055609	7	152194008	152199459	ENSG00000055609	-
12__50427761__50437838__ENSG00000161813	12	50427761	50437838	ENSG00000161813	+
5__94628810__94630743__ENSG00000133302	5	94628810	94630743	ENSG00000133302	+
X__53561755__53562929__ENSG00000086758	X	53561755	53562929	ENSG00000086758	-
4__108078219__108079614__ENSG00000138795	4	108078219	108079614	ENSG00000138795	-
7__139073855__139089759__ENSG00000105939	7	139073855	139089759	ENSG00000105939	-
1__59321535__59378837__ENSG00000172456	1	59321535	59378837	ENSG00000172456	+
5__34922216__34923234__ENSG00000113460	5	34922216	34923234	ENSG00000113460	+
2__230440475__230450255__ENSG00000067066	2	230440475	230450255	ENSG00000067066	+
